2026-08-29T08:48:49.925Z,4, 113362, 275040, 0, 195.31, 36;5, 4, 275040, 0, 136.15, 41
2026-08-29T08:48:51.056Z,4, 113988, 275040, 0, 196.12, 36;5, 630, 275040, 0, 172.34, 42
2026-08-29T08:48:52.120Z,4, 113988, 275040, 0, 195.66, 36;5, 630, 275040, 0, 196.23, 42
2026-08-29T08:48:53.192Z,4, 115646, 275040, 6, 195.57, 36;5, 630, 275040, 0, 196.12, 42
2026-08-29T08:48:54.275Z,4, 118976, 275040, 5, 196.38, 36;5, 630, 275040, 0, 196.12, 42
2026-08-29T08:48:55.397Z,4, 122050, 275040, 6, 196.34, 36;5, 630, 275040, 0, 196.12, 42
2026-08-29T08:48:56.473Z,4, 124020, 275040, 0, 197.54, 36;5, 630, 275040, 0, 196.12, 42
2026-08-29T08:48:57.562Z,4, 124020, 275040, 0, 195.88, 36;5, 630, 275040, 0, 196.20, 42
2026-08-29T08:48:58.682Z,4, 124020, 275040, 0, 195.88, 36;5, 630, 275040, 0, 196.15, 42
2026-08-29T08:48:59.779Z,4, 124020, 275040, 0, 195.84, 36;5, 630, 275040, 0, 196.19, 43
2026-08-29T08:49:00.851Z,4, 124048, 275040, 0, 196.11, 36;5, 630, 275040, 0, 196.23, 43
2026-08-29T08:49:01.915Z,4, 124048, 275040, 9, 197.16, 36;5, 630, 275040, 0, 196.27, 43
2026-08-29T08:49:02.981Z,4, 124048, 275040, 8, 197.05, 36;5, 630, 275040, 0, 196.12, 43
2026-08-29T08:49:04.055Z,4, 124048, 275040, 6, 197.00, 36;5, 630, 275040, 0, 196.12, 43
2026-08-29T08:49:05.120Z,4, 124048, 275040, 12, 197.29, 36;5, 630, 275040, 0, 196.20, 43
2026-08-29T08:49:06.184Z,4, 124048, 275040, 18, 197.23, 36;5, 630, 275040, 0, 196.12, 43
2026-08-29T08:49:07.261Z,4, 124048, 275040, 9, 197.47, 36;5, 630, 275040, 0, 196.27, 43
2026-08-29T08:49:08.323Z,4, 124048, 275040, 22, 197.08, 36;5, 630, 275040, 0, 196.23, 43
2026-08-29T08:49:09.400Z,4, 124048, 275040, 6, 197.62, 36;5, 630, 275040, 0, 196.19, 43
2026-08-29T08:49:10.478Z,4, 124048, 275040, 21, 197.98, 36;5, 630, 275040, 0, 196.27, 43
2026-08-29T08:49:11.561Z,4, 124048, 275040, 24, 197.94, 36;5, 630, 275040, 0, 196.23, 43
2026-08-29T08:49:12.629Z,4, 124048, 275040, 26, 198.16, 36;5, 630, 275040, 0, 196.23, 43
2026-08-29T08:49:13.718Z,4, 124048, 275040, 11, 199.09, 36;5, 630, 275040, 0, 196.20, 43
2026-08-29T08:49:14.774Z,4, 124048, 275040, 27, 199.26, 36;5, 630, 275040, 0, 196.20, 43
2026-08-29T08:49:15.832Z,4, 124048, 275040, 23, 199.17, 36;5, 630, 275040, 0, 196.19, 43
2026-08-29T08:49:16.901Z,4, 124048, 275040, 22, 199.18, 36;5, 630, 275040, 0, 196.42, 43
2026-08-29T08:49:17.958Z,4, 120240, 275040, 0, 196.19, 36;5, 630, 275040, 0, 196.38, 43
2026-08-29T08:49:19.016Z,4, 120308, 275040, 0, 195.92, 36;5, 630, 275040, 0, 196.31, 43
2026-08-29T08:49:20.073Z,4, 120308, 275040, 0, 195.84, 36;5, 630, 275040, 0, 196.50, 43
2026-08-29T08:49:21.149Z,4, 120308, 275040, 0, 195.91, 36;5, 630, 275040, 0, 196.42, 43
2026-08-29T08:49:22.206Z,4, 120308, 275040, 0, 195.84, 36;5, 630, 275040, 0, 196.54, 43
