reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16,pr4691,6,idle,0.6589242759999999,0.660851799,0.0019275230000000976,-0.29252572263707144,0.9970832749446747,13.036879933996683,14.228256703410295,1.191376769413612
bf16,pr4691,6,layout_copy,0.12357726,0.197020094,0.07344283400000001,-59.43070270371751,0.6272317584012521,2.444987929375197,4.241877645493141,1.7968897161179442
bf16,pr4691,6,linear_gemm,2.498560392,2.475471965,-0.0230884269999998,0.92406919896455,1.009326878803897,49.43425674962336,53.29735143857194,3.8630946889485784
bf16,pr4691,6,memory_ops,0.008345705,0.008326212,-1.9493000000000635e-05,0.23356924310169447,1.0023411606622556,0.165120573049817,0.17926482440129551,0.01414425135147851
bf16,pr4691,6,other,0.126276235,0.127112977,0.0008367420000000014,-0.6626282451325904,0.9934173361387012,2.498387408346372,2.736764990013576,0.23837758166720402
bf16,pr4691,6,pointwise,0.07569468,0.07554145400000001,-0.00015322599999999242,0.202426379238263,1.0020283697478207,1.4976264963142745,1.6264209326316148,0.12879443631734033
bf16,pr4691,6,rdma_barrier,0.39180199299999996,0.371527602,-0.020274390999999947,5.174652340270248,1.0545703492576575,7.751839971125315,7.999055312639698,0.24721534151438362
bf16,pr4691,6,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,6,sage_quantization,0.0,0.05218173,0.05218173,,0.0,0.0,1.1234819225604409,1.1234819225604409
bf16,pr4691,6,vsa,1.1673458700000001,0.6725155119999999,-0.4948303580000002,42.38935269458744,1.7357902519280481,23.09604988454986,14.479378517605285,-8.616671366944574
bf16,pr4691,7,attention_other,0.000160385,0.00016064,2.550000000000035e-07,-0.15899242447861006,0.9984125996015936,0.0031732325919254156,0.003458607754861888,0.0002853751629364725
bf16,pr4691,7,communication_other,0.001505473,0.001515681,1.0208000000000049e-05,-0.6780593208911778,0.9932650735873841,0.02978592754848478,0.032632881352694355,0.0028469538042095767
bf16,pr4691,7,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,7,idle,0.65952067,0.663980636,0.004459965999999982,-0.6762435512445597,0.9932829878490613,13.048679646428823,14.295621120192534,1.2469414737637106
bf16,pr4691,7,layout_copy,0.127235965,0.208991728,0.08175576299999998,-64.25523082251152,0.6088086175353314,2.517375758350728,4.499629053553202,1.9822532952024745
bf16,pr4691,7,linear_gemm,2.6274644119999997,2.6274945499999998,3.0138000000068388e-05,-0.0011470374198907507,0.9999885297573691,51.98463513597,56.5704247166792,4.585789580709196
bf16,pr4691,7,memory_ops,0.008526793,0.00855008,2.3287000000000307e-05,-0.27310385041598995,0.9972763997529848,0.16870341648035347,0.1840847422353681,0.015381325755014635
bf16,pr4691,7,other,0.143972128,0.14468330399999998,0.00071117599999998,-0.49396783244044506,0.9950846021597628,2.848502346843269,3.1150572535697214,0.2665549067264523
bf16,pr4691,7,pointwise,0.07607239,0.07597238299999999,-0.00010000700000001306,0.13146293944493737,1.0013163599198938,1.5050995248537025,1.6356989106022004,0.13059938574849794
bf16,pr4691,7,rdma_barrier,0.004105988,0.005605664,0.0014996760000000001,-36.524120382232006,0.7324713004561101,0.08123736598593792,0.12069094236522729,0.03945357637928937
bf16,pr4691,7,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4691,7,sage_quantization,0.0,0.054238703,0.054238703,,0.0,0.0,1.1677689168915013,1.1677689168915013
bf16,pr4691,7,vsa,1.405745411,0.853450123,-0.552295288,39.28842901981204,1.6471324722042369,27.812807644946776,18.374932854803486,-9.43787479014329
bf16,pr4951,0,attention_other,0.00013516800000000002,0.000135008,-1.6000000000002557e-07,0.11837121212122659,1.001185114956151,0.002674311830815691,0.0029406643903165017,0.0002663525595008108
bf16,pr4951,0,communication_other,0.0028598110000000003,0.0033377309999999996,0.0004779199999999993,-16.71159387805694,0.8568129067321485,0.05658163464131194,0.0727004821651716,0.016118847523859656
bf16,pr4951,0,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,0,idle,0.658473061,0.6633955509999999,0.0049224899999998906,-0.7475613341758169,0.9925798567798959,13.02795260198954,14.449689451885034,1.4217368498954936
bf16,pr4951,0,layout_copy,0.122342091,0.197447037,0.07510494599999999,-61.389294057431144,0.6196197869507659,2.420549992365278,4.300674557651433,1.8801245652861556
bf16,pr4951,0,linear_gemm,2.537143408,2.5015668580000003,-0.035576549999999596,1.4022285806872925,1.0142217066420696,50.197625417927625,54.487649467561454,4.290024049633828
bf16,pr4951,0,memory_ops,0.009093477999999999,0.009110338,1.686000000000222e-05,-0.18540760751828422,0.9981493551611365,0.1799153335009929,0.198435992980766,0.018520659479773105
bf16,pr4951,0,other,0.13047419999999998,0.13173713,0.0012629300000000232,-0.9679538176896374,0.9904132570673125,2.5814445480898778,2.869420234900863,0.2879756868109853
bf16,pr4951,0,pointwise,0.075695875,0.075519576,-0.00017629899999999088,0.2329043689632937,1.0023344807974026,1.4976501395037707,1.644922729875272,0.1472725903715013
bf16,pr4951,0,rdma_barrier,0.333645608,0.295925145,-0.03772046299999998,11.305547591682963,1.1274662313673953,6.601210321778042,6.4456664501418235,-0.15554387163621808
