reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
fp8-base,fp8-overlap,0,concurrent_mixed,0.0,0.025290479999999997,0.025290479999999997,,0.0,0.0,0.7593454874785706,0.7593454874785706
fp8-base,fp8-overlap,0,idle,0.6612455899999999,0.5420898710000001,-0.11915571899999988,18.01988864681878,1.2198080528237722,19.10654773095935,16.276223201445383,-2.830324529513966
fp8-base,fp8-overlap,0,layout_copy,0.19772030499999999,0.178424005,-0.01929629999999999,9.75939218786861,1.1081485644266307,5.713085277230114,5.357172463891706,-0.3559128133384082
fp8-base,fp8-overlap,0,linear_gemm,1.3235701489999998,1.317764206,-0.0058059429999997025,0.4386577473348363,1.0044059043139617,38.24427203687132,39.565809086536966,1.3215370496656433
fp8-base,fp8-overlap,0,memory_ops,0.009041025,0.012673222000000001,0.003632197000000002,-40.17461515702039,0.7133959304113823,0.26123845408072477,0.3805129019897663,0.11927444790904151
fp8-base,fp8-overlap,0,other,0.196427786,0.188124606,-0.008303179999999993,4.227090356758378,1.0441365974209669,5.675738221400718,5.6484325584086985,-0.02730566299201964
fp8-base,fp8-overlap,0,pointwise,0.076632512,0.078706781,0.0020742690000000036,-2.70677411697009,0.9736456125679945,2.2142797931874525,2.3631674442839397,0.14888765109648716
fp8-base,fp8-overlap,0,rdma_barrier,0.280848527,0.27268699900000004,-0.008161527999999973,2.906024855170408,1.0299300224430574,8.115057200298493,8.187414481050714,0.0723572807522217
fp8-base,fp8-overlap,0,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
fp8-base,fp8-overlap,0,sage_quantization,0.052297876,0.052195965999999996,-0.00010191000000000366,0.1948645103674984,1.0019524497352919,1.51113577032974,1.5671814551042484,0.05604568477450855
fp8-base,fp8-overlap,0,vsa,0.6598720939999999,0.6596891869999999,-0.00018290700000000992,0.02771855358987274,1.0002772623890226,19.06686086229943,19.807137202886494,0.7402763405870658
fp8-base,fp8-overlap,1,attention_other,0.000134496,0.00013526399999999998,7.679999999999764e-07,-0.5710206995003464,0.994322214336409,0.003886232713662572,0.00406129531817116,0.00017506260450858785
fp8-base,fp8-overlap,1,communication_other,0.003088196,0.00286058,-0.00022761599999999993,7.3705166381926475,1.0795698774374427,0.08923275280604553,0.08588878165109753,-0.003343971154948
fp8-base,fp8-overlap,1,concurrent_mixed,0.0,0.02962596,0.02962596,,0.0,0.0,0.8895180731334728,0.8895180731334728
fp8-base,fp8-overlap,1,idle,0.6638799870000001,0.53561803,-0.1282619570000001,19.320051743026877,1.2394653462281695,19.182668060204637,16.081906475980748,-3.100761584223889
fp8-base,fp8-overlap,1,layout_copy,0.199093524,0.176084013,-0.023009510999999983,11.557136835852067,1.1306734814136703,5.752764142035186,5.2869143127638525,-0.4658498292713338
fp8-base,fp8-overlap,1,linear_gemm,1.300360403,1.3022610620000001,0.0019006590000001378,-0.14616401696139203,0.9985404931042927,37.5736314662893,39.100327907922306,1.5266964416330069
fp8-base,fp8-overlap,1,memory_ops,0.00898258,0.012619477,0.003636897,-40.48833408664325,0.7118028742395585,0.25954969849728726,0.3788992108607511,0.11934951236346386
fp8-base,fp8-overlap,1,other,0.198908741,0.188918534,-0.009990207000000001,5.022507784109898,1.0528810317784913,5.747424877376544,5.672270209737691,-0.07515466763885303
